block,species,chr,chr_beg,chr_end,orientation
217,BUMA.1121.00050,2,2306771,2321567,+
217,BUMA.1121.00081,2,1,14732,+
217,BUMA.1121.00006,2,2308814,2323552,-
217,BUMA.1121.00087,2,588465,603204,-
217,BUMA.1121.00040,2,59302,74060,-
217,BUMA.1121.00086,2,1,14733,+
217,BUMA.1121.00054,2,2108906,2123644,-
217,BUMA.1121.00034,2,3258,18032,+
217,BUMA.1121.00048,2,739438,754175,+
217,BUMA.1121.00017,2,3258,18032,+
217,BUMA.1121.00038,2,2210015,2224753,-
217,BUMA.1121.00085,2,1164186,1178924,+
217,BUMA.1121.00002,2,556759,571553,-
217,BUMA.1121.00046,2,1113598,1128375,-
217,BUMA.1121.00042,2,1698212,1712933,-
217,BUMA.1121.00036,2,1581057,1595817,-
217,BUMA.1121.00013,2,430434,445165,+
217,BUMA.1121.00028,2,3258,18032,+
217,BUMA.1121.00010,2,1408648,1423442,-
217,BUMA.1121.00004,2,3258,18032,+
217,BUMA.1121.00015,2,252330,267071,+
217,BUMA.1121.00008,2,3258,18032,+
217,BUMA.1121.00022,2,1544975,1559727,+
217,BUMA.1121.00026,2,602311,617056,+
217,BUMA.1121.00024,2,3258,18032,+
217,BUMA.1121.00052,2,117845,132583,+
217,BUMA.1121.00032,2,548883,563650,+
217,BUMA.1121.00019,2,3258,18025,+
217,BUMA.1121.00044,2,54445,69219,+
217,BUMA.1121.00030,2,2103726,2118501,-
217,BUMA.1121.00020,2,3258,18025,+
216,BUMA.1121.00050,2,2252586,2302216,+
216,BUMA.1121.00081,2,2270783,2320459,+
216,BUMA.1121.00006,2,3110,52786,-
216,BUMA.1121.00087,2,608105,657645,-
216,BUMA.1121.00040,2,77378,126918,-
216,BUMA.1121.00086,2,2298247,2347787,+
216,BUMA.1121.00054,2,2128559,2178233,-
216,BUMA.1121.00034,2,2069370,2118908,+
216,BUMA.1121.00048,2,684847,734523,+
216,BUMA.1121.00017,2,2069365,2118903,+
216,BUMA.1121.00038,2,3110,52786,-
216,BUMA.1121.00085,2,1111314,1160871,+
216,BUMA.1121.00002,2,576457,625976,-
216,BUMA.1121.00046,2,1132930,1182560,-
216,BUMA.1121.00042,2,1717844,1767353,-
216,BUMA.1121.00036,2,1600718,1650267,-
216,BUMA.1121.00013,2,377548,427117,+
216,BUMA.1121.00028,2,2095496,2145058,+
216,BUMA.1121.00010,2,1428346,1477865,-
216,BUMA.1121.00004,2,2054067,2103616,+
216,BUMA.1121.00015,2,199367,249015,+
216,BUMA.1121.00008,2,2053566,2103116,+
216,BUMA.1121.00022,2,1490537,1540074,+
216,BUMA.1121.00026,2,547842,597401,+
216,BUMA.1121.00024,2,2189239,2238801,+
216,BUMA.1121.00052,2,64973,114530,+
216,BUMA.1121.00032,2,494425,543963,+
216,BUMA.1121.00019,2,2134689,2184239,+
216,BUMA.1121.00044,2,1,49524,+
216,BUMA.1121.00030,2,3115,52653,-
216,BUMA.1121.00020,2,2055536,2105086,+
215,BUMA.1121.00050,2,2228437,2245209,+
215,BUMA.1121.00081,2,173134,189912,-
215,BUMA.1121.00006,2,2133606,2150378,+
215,BUMA.1121.00087,2,412189,428961,+
215,BUMA.1121.00040,2,134302,151080,-
215,BUMA.1121.00086,2,174296,191074,-
215,BUMA.1121.00054,2,1933719,1950491,+
215,BUMA.1121.00034,2,1917764,1934536,+
215,BUMA.1121.00048,2,912583,929361,-
215,BUMA.1121.00017,2,1917760,1934532,+
215,BUMA.1121.00038,2,2034821,2051593,+
215,BUMA.1121.00085,2,1337313,1354098,-
