block,species,chr,chr_beg,chr_end,orientation
222,BUMA.1121.00042,2,120845,128674,+
222,BUMA.1121.00026,2,127848,135677,-
221,BUMA.1121.00042,1,1724491,1756949,+
221,BUMA.1121.00026,1,3149741,3182167,+
220,BUMA.1121.00087,2,2077448,2085775,+
220,BUMA.1121.00086,2,1810285,1818612,+
220,BUMA.1121.00034,2,434232,442560,-
220,BUMA.1121.00017,2,434198,442526,-
220,BUMA.1121.00042,2,517668,525981,-
220,BUMA.1121.00036,2,2130282,2138610,-
220,BUMA.1121.00013,2,2014162,2022489,+
220,BUMA.1121.00028,2,434158,442486,-
220,BUMA.1121.00004,2,434199,442527,-
220,BUMA.1121.00008,2,434044,442372,-
220,BUMA.1121.00022,2,1002390,1010717,+
220,BUMA.1121.00024,2,434076,442404,-
220,BUMA.1121.00032,2,858520,866848,-
220,BUMA.1121.00019,2,434143,442471,-
220,BUMA.1121.00044,2,485348,493676,-
220,BUMA.1121.00030,2,1679241,1687568,+
220,BUMA.1121.00020,2,434179,442507,-
219,BUMA.1121.00087,2,1214998,1220452,+
219,BUMA.1121.00086,2,947501,952955,+
219,BUMA.1121.00034,2,630699,636153,+
219,BUMA.1121.00017,2,630671,636125,+
219,BUMA.1121.00002,2,1182064,1187518,+
219,BUMA.1121.00042,2,984732,990174,-
219,BUMA.1121.00036,2,199279,204733,+
219,BUMA.1121.00028,2,656796,662250,+
219,BUMA.1121.00010,2,2037907,2043361,+
219,BUMA.1121.00004,2,721343,726797,+
219,BUMA.1121.00008,2,720623,726077,+
219,BUMA.1121.00022,2,140154,145608,+
219,BUMA.1121.00026,2,1271686,1277140,+
219,BUMA.1121.00024,2,656736,662191,+
219,BUMA.1121.00024,2,750663,756115,+
219,BUMA.1121.00032,2,1123322,1128776,+
219,BUMA.1121.00019,2,721328,726782,+
219,BUMA.1121.00044,2,681813,687267,+
219,BUMA.1121.00030,2,1485633,1491088,-
219,BUMA.1121.00020,2,721364,726818,+
218,BUMA.1121.00081,2,1626858,1636010,+
218,BUMA.1121.00006,2,687504,696656,-
218,BUMA.1121.00087,2,2223010,2232162,+
218,BUMA.1121.00040,2,653942,663102,-
218,BUMA.1121.00086,2,722784,731936,-
218,BUMA.1121.00054,2,487654,496805,-
218,BUMA.1121.00034,2,1378014,1387153,+
218,BUMA.1121.00048,2,40852,50004,+
218,BUMA.1121.00017,2,1378007,1387146,+
218,BUMA.1121.00038,2,687539,696691,-
218,BUMA.1121.00042,2,1139959,1149148,+
218,BUMA.1121.00036,2,931406,940558,+
218,BUMA.1121.00013,2,1154070,1163204,-
218,BUMA.1121.00028,2,1404176,1413314,+
218,BUMA.1121.00004,2,1362865,1372003,+
218,BUMA.1121.00008,2,1362189,1371327,+
218,BUMA.1121.00022,2,2267602,2276754,-
218,BUMA.1121.00026,2,1114031,1123198,-
218,BUMA.1121.00024,2,1497966,1507105,+
218,BUMA.1121.00019,2,1442085,1451224,+
218,BUMA.1121.00044,2,1429115,1438253,+
218,BUMA.1121.00030,2,734644,743782,-
218,BUMA.1121.00020,2,1362950,1372089,+
217,BUMA.1121.00050,2,2306771,2321567,+
217,BUMA.1121.00081,2,1,14732,+
217,BUMA.1121.00006,2,2308814,2323552,-
217,BUMA.1121.00087,2,588465,603204,-
217,BUMA.1121.00040,2,59302,74060,-
217,BUMA.1121.00086,2,1,14733,+
217,BUMA.1121.00054,2,2108906,2123644,-
217,BUMA.1121.00034,2,3258,18032,+
217,BUMA.1121.00048,2,739438,754175,+
217,BUMA.1121.00017,2,3258,18032,+
217,BUMA.1121.00038,2,2210015,2224753,-
217,BUMA.1121.00085,2,1164186,1178924,+
217,BUMA.1121.00002,2,556759,571553,-
217,BUMA.1121.00046,2,1113598,1128375,-
217,BUMA.1121.00042,2,1698212,1712933,-
217,BUMA.1121.00036,2,1581057,1595817,-
217,BUMA.1121.00013,2,430434,445165,+
217,BUMA.1121.00028,2,3258,18032,+
217,BUMA.1121.00010,2,1408648,1423442,-
217,BUMA.1121.00004,2,3258,18032,+
217,BUMA.1121.00015,2,252330,267071,+
217,BUMA.1121.00008,2,3258,18032,+
217,BUMA.1121.00022,2,1544975,1559727,+
217,BUMA.1121.00026,2,602311,617056,+
217,BUMA.1121.00024,2,3258,18032,+
217,BUMA.1121.00052,2,117845,132583,+
217,BUMA.1121.00032,2,548883,563650,+
217,BUMA.1121.00019,2,3258,18025,+
217,BUMA.1121.00044,2,54445,69219,+
217,BUMA.1121.00030,2,2103726,2118501,-
217,BUMA.1121.00020,2,3258,18025,+
216,BUMA.1121.00050,2,2252586,2302216,+
216,BUMA.1121.00081,2,2270783,2320459,+
216,BUMA.1121.00006,2,3110,52786,-
216,BUMA.1121.00087,2,608105,657645,-
