block,species,chr,chr_beg,chr_end,orientation
372,BUMA.1121.00011,2,3223333,3232770,+
372,BUMA.1121.00009,2,3246016,3255255,+
372,BUMA.1121.00041,1,2287232,2296294,+
372,BUMA.1121.00023,2,1439959,1449141,+
372,BUMA.1121.00067,2,2624419,2633765,-
372,BUMA.1121.00021,2,1865278,1874523,+
372,BUMA.1121.00107,2,2493462,2502682,-
372,BUMA.1121.00025,1,2781952,2791145,-
372,BUMA.1121.00033,2,2083745,2092951,+
372,BUMA.1121.00005,2,2777016,2786271,+
372,BUMA.1121.00100,2,2449405,2458827,+
372,BUMA.1121.00016,2,2351843,2361255,-
372,BUMA.1121.00099,2,1601692,1610844,+
372,BUMA.1121.00094,2,1388012,1397347,+
372,BUMA.1121.00093,2,1579002,1588515,-
372,BUMA.1121.00097,2,1192581,1201824,+
372,BUMA.1121.00109,2,59091,68383,-
372,BUMA.1121.00018,2,2448036,2457247,-
372,BUMA.1121.00110,2,1048061,1057116,-
372,BUMA.1121.00079,2,1345439,1355022,+
372,BUMA.1121.00075,2,1638363,1647542,+
372,BUMA.1121.00066,2,1325276,1334455,+
372,BUMA.1121.00089,2,1332810,1342412,+
372,BUMA.1121.00057,2,739318,748514,-
372,BUMA.1121.00090,2,2332957,2342130,+
372,BUMA.1121.00027,2,2401510,2410719,+
372,BUMA.1121.00062,2,429399,438808,-
372,BUMA.1121.00091,2,2273366,2282541,-
372,BUMA.1121.00031,2,536179,545394,+
372,BUMA.1121.00096,2,1558948,1568130,+
372,BUMA.1121.00073,2,1319802,1328981,+
372,BUMA.1121.00103,2,3261623,3270856,+
372,BUMA.1121.00111,2,620390,629608,+
372,BUMA.1121.00007,2,1385324,1394602,+
372,BUMA.1121.00072,2,1315926,1325083,+
372,BUMA.1121.00071,2,1319128,1328277,+
372,BUMA.1121.00077,2,2341715,2350770,-
372,BUMA.1121.00003,2,2559926,2569299,-
372,BUMA.1121.00074,2,3010026,3019399,-
372,BUMA.1121.00060,2,849855,859107,-
372,BUMA.1121.00088,2,1286758,1296060,+
372,BUMA.1121.00053,2,1632461,1641760,+
372,BUMA.1121.00070,2,1319846,1329025,+
372,BUMA.1121.00049,2,1032,10442,+
372,BUMA.1121.00078,2,1787660,1796862,-
372,BUMA.1121.00035,2,3251489,3260760,-
372,BUMA.1121.00069,2,1317377,1326556,+
372,BUMA.1121.00102,2,1395974,1405105,+
372,BUMA.1121.00112,2,3036912,3046027,-
372,BUMA.1121.00068,2,3053079,3062372,+
372,BUMA.1121.00076,2,2232324,2241506,+
372,BUMA.1121.00101,2,2059730,2068968,-
372,BUMA.1121.00105,2,1170319,1179686,-
372,BUMA.1121.00084,2,3172421,3181729,+
372,BUMA.1121.00014,2,1469673,1478852,+
372,BUMA.1121.00104,1,1437442,1446717,+
372,BUMA.1121.00061,2,1309442,1318621,+
372,BUMA.1121.00063,2,1318552,1327731,+
372,BUMA.1121.00058,2,1893022,1902482,+
372,BUMA.1121.00098,2,1600116,1609373,+
372,BUMA.1121.00092,2,1356679,1366176,+
372,BUMA.1121.00059,1,2306092,2315342,-
372,BUMA.1121.00043,1,1014767,1024068,-
372,BUMA.1121.00065,2,1390787,1400029,+
