block,species,chr,chr_beg,chr_end,orientation
402,BUMA.1121.00027,1,4006371,4012048,+
402,BUMA.1121.00025,1,793811,799539,-
402,BUMA.1121.00021,1,2467216,2472947,+
402,BUMA.1121.00023,1,179169,184885,+
402,BUMA.1121.00024,1,2284119,2289868,-
402,BUMA.1121.00033,1,4169154,4174867,+
402,BUMA.1121.00034,1,2321478,2327227,-
402,BUMA.1121.00036,1,2020311,2026060,-
402,BUMA.1121.00032,1,350963,356712,-
402,BUMA.1121.00009,1,3751049,3756794,-
402,BUMA.1121.00008,1,2297086,2302835,-
402,BUMA.1121.00003,1,383595,389344,+
402,BUMA.1121.00109,1,103511,109241,-
402,BUMA.1121.00053,1,1536593,1542321,+
402,BUMA.1121.00110,1,2978895,2984639,-
402,BUMA.1121.00104,1,3407715,3413459,-
402,BUMA.1121.00086,1,773860,779621,+
402,BUMA.1121.00092,1,1998944,2004674,-
402,BUMA.1121.00096,1,1453712,1459441,-
402,BUMA.1121.00054,1,2865615,2871364,+
402,BUMA.1121.00097,1,2118498,2124232,-
402,BUMA.1121.00093,1,2621623,2627353,+
402,BUMA.1121.00106,1,1579308,1585052,+
402,BUMA.1121.00010,1,97052,102801,-
402,BUMA.1121.00035,1,2986183,2991899,+
402,BUMA.1121.00108,1,2787614,2793336,+
402,BUMA.1121.00028,1,2284094,2289843,-
402,BUMA.1121.00094,1,1842249,1847979,+
402,BUMA.1121.00102,1,3505458,3511186,-
402,BUMA.1121.00111,1,2013274,2018989,+
402,BUMA.1121.00089,1,1810894,1816624,+
402,BUMA.1121.00084,1,2177476,2183234,+
402,BUMA.1121.00029,1,3096727,3102371,-
402,BUMA.1121.00012,1,587348,593079,+
402,BUMA.1121.00087,1,2537144,2542905,-
402,BUMA.1121.00043,1,1925732,1931474,+
402,BUMA.1121.00046,1,2753078,2758851,+
402,BUMA.1121.00037,1,474607,480347,+
402,BUMA.1121.00080,1,1840951,1846681,+
402,BUMA.1121.00079,1,1836052,1841780,+
402,BUMA.1121.00045,1,2234972,2240709,-
402,BUMA.1121.00071,1,2027521,2033255,-
402,BUMA.1121.00056,1,2109505,2115235,-
402,BUMA.1121.00065,1,1912968,1918699,+
402,BUMA.1121.00058,1,2738721,2744453,-
402,BUMA.1121.00007,1,2245400,2251131,-
402,BUMA.1121.00067,1,2572521,2578249,-
402,BUMA.1121.00090,1,4009202,4014918,+
402,BUMA.1121.00051,1,1822218,1827949,+
402,BUMA.1121.00020,1,2348953,2354702,-
402,BUMA.1121.00103,1,2588953,2594684,-
402,BUMA.1121.00048,1,1064350,1070099,-
402,BUMA.1121.00047,1,1131683,1137413,-
402,BUMA.1121.00042,1,1478817,1484554,+
402,BUMA.1121.00055,1,1398491,1404222,+
402,BUMA.1121.00031,1,3268334,3274061,+
402,BUMA.1121.00040,1,2412385,2418122,-
402,BUMA.1121.00044,1,1549598,1555347,-
402,BUMA.1121.00088,1,2719910,2725677,+
402,BUMA.1121.00069,1,2009933,2015666,-
402,BUMA.1121.00064,1,1836571,1842315,+
402,BUMA.1121.00105,1,3406913,3412620,-
402,BUMA.1121.00015,1,1767408,1773126,+
402,BUMA.1121.00059,1,1023790,1029521,+
402,BUMA.1121.00026,1,2903949,2909686,+
402,BUMA.1121.00022,1,2504455,2510216,+
402,BUMA.1121.00052,1,2092847,2098608,-
402,BUMA.1121.00101,1,665781,671503,-
402,BUMA.1121.00001,1,2213810,2219526,-
402,BUMA.1121.00038,1,1271836,1277585,-
402,BUMA.1121.00068,1,577512,583244,+
402,BUMA.1121.00099,1,519022,524760,-
402,BUMA.1121.00091,1,2725271,2731002,-
402,BUMA.1121.00098,1,404005,409736,+
402,BUMA.1121.00013,1,1911444,1917205,+
402,BUMA.1121.00049,1,27550,33294,-
402,BUMA.1121.00072,1,2010355,2016088,-
402,BUMA.1121.00076,1,3498193,3503922,-
402,BUMA.1121.00083,1,3847065,3852799,-
402,BUMA.1121.00078,1,44430,50173,-
402,BUMA.1121.00095,1,3864035,3869772,-
402,BUMA.1121.00077,1,498278,504020,+
402,BUMA.1121.00063,1,2034971,2040705,-
402,BUMA.1121.00061,1,2037907,2043641,-
402,BUMA.1121.00050,1,3546244,3552017,-
402,BUMA.1121.00081,1,1271897,1277646,-
402,BUMA.1121.00074,1,2017757,2023501,-
402,BUMA.1121.00062,1,2740743,2746474,-
402,BUMA.1121.00060,1,460716,466453,-
402,BUMA.1121.00070,1,2008952,2014686,-
402,BUMA.1121.00075,1,1308987,1314716,+
402,BUMA.1121.00041,1,3127520,3133264,+
402,BUMA.1121.00073,1,2035973,2041707,-
402,BUMA.1121.00017,1,2219113,2224862,-
402,BUMA.1121.00066,1,2011695,2017429,-
402,BUMA.1121.00107,1,1713929,1719658,+
402,BUMA.1121.00085,1,1689793,1695554,-
402,BUMA.1121.00030,1,2219176,2224925,-
402,BUMA.1121.00112,1,1188019,1193757,-
402,BUMA.1121.00002,1,121063,126812,-
402,BUMA.1121.00082,1,2191491,2197225,-
402,BUMA.1121.00014,1,942892,948619,-
402,BUMA.1121.00011,1,3843586,3849330,-
402,BUMA.1121.00019,1,2249007,2254756,-
402,BUMA.1121.00057,1,2896412,2902146,+
402,BUMA.1121.00018,1,2460203,2465931,+
402,BUMA.1121.00039,1,1956456,1962172,+
402,BUMA.1121.00016,1,4031237,4036882,+
402,BUMA.1121.00004,1,2283985,2289734,-
402,BUMA.1121.00005,1,528780,534524,+
402,BUMA.1121.00100,1,3510279,3516011,-
402,BUMA.1121.00006,1,1271819,1277568,-
401,BUMA.1121.00027,1,3995569,4005849,+
401,BUMA.1121.00025,1,800060,810331,-
401,BUMA.1121.00021,1,2456416,2466694,+
401,BUMA.1121.00023,1,168380,178647,+
401,BUMA.1121.00024,1,2290389,2300648,-
401,BUMA.1121.00033,1,4158355,4168632,+
401,BUMA.1121.00034,1,2327748,2338007,-
401,BUMA.1121.00036,1,2026581,2036840,-
401,BUMA.1121.00032,1,357233,367492,-
401,BUMA.1121.00009,1,3757315,3767592,-
401,BUMA.1121.00008,1,2303356,2313615,-
401,BUMA.1121.00003,1,372783,383073,+
401,BUMA.1121.00109,1,109762,120046,-
401,BUMA.1121.00053,1,1525860,1536071,+
401,BUMA.1121.00110,1,2985160,2995443,-
401,BUMA.1121.00104,1,3413980,3424269,-
401,BUMA.1121.00086,1,763080,773338,+
401,BUMA.1121.00092,1,2005195,2015463,-
401,BUMA.1121.00096,1,1459962,1470243,-
401,BUMA.1121.00054,1,2853586,2863853,+
401,BUMA.1121.00097,1,2124753,2135023,-
401,BUMA.1121.00093,1,2610834,2621101,+
401,BUMA.1121.00106,1,1568496,1578786,+
401,BUMA.1121.00010,1,103322,113581,-
401,BUMA.1121.00035,1,2975392,2985661,+
401,BUMA.1121.00108,1,2776797,2787092,+
401,BUMA.1121.00028,1,2290364,2300623,-
401,BUMA.1121.00094,1,1831448,1841727,+
401,BUMA.1121.00102,1,3511707,3521989,-
401,BUMA.1121.00111,1,2002483,2012752,+
401,BUMA.1121.00089,1,1800093,1810372,+
401,BUMA.1121.00084,1,2166678,2176954,+
401,BUMA.1121.00029,1,3102892,3113162,-
401,BUMA.1121.00012,1,576552,586826,+
401,BUMA.1121.00087,1,2543426,2553685,-
401,BUMA.1121.00043,1,1914941,1925210,+
401,BUMA.1121.00046,1,2741058,2751316,+
401,BUMA.1121.00037,1,463817,474085,+
401,BUMA.1121.00080,1,1830150,1840429,+
401,BUMA.1121.00079,1,1825252,1835530,+
401,BUMA.1121.00045,1,2241230,2251408,-
401,BUMA.1121.00071,1,2033776,2044058,-
401,BUMA.1121.00056,1,2115756,2126036,-
401,BUMA.1121.00065,1,1902181,1912446,+
401,BUMA.1121.00058,1,2744974,2755265,-
401,BUMA.1121.00007,1,2251652,2261952,-
401,BUMA.1121.00067,1,2578770,2589041,-
401,BUMA.1121.00090,1,3998411,4008680,+
401,BUMA.1121.00051,1,1811417,1821696,+
401,BUMA.1121.00020,1,2355223,2365482,-
401,BUMA.1121.00103,1,2595205,2605491,-
401,BUMA.1121.00048,1,1071859,1082127,-
401,BUMA.1121.00047,1,1137934,1148214,-
401,BUMA.1121.00042,1,1468037,1478295,+
401,BUMA.1121.00055,1,1387704,1397969,+
401,BUMA.1121.00031,1,3257543,3267812,+
401,BUMA.1121.00040,1,2418643,2428902,-
401,BUMA.1121.00044,1,1555868,1566127,-
401,BUMA.1121.00088,1,2709111,2719388,+
401,BUMA.1121.00069,1,2016187,2026465,-
401,BUMA.1121.00064,1,1825772,1836049,+
401,BUMA.1121.00105,1,3413141,3423431,-
401,BUMA.1121.00015,1,1755630,1765888,+
401,BUMA.1121.00059,1,1012991,1023268,+
401,BUMA.1121.00026,1,2893179,2903427,+
401,BUMA.1121.00022,1,2493675,2503933,+
401,BUMA.1121.00052,1,2099129,2109379,-
401,BUMA.1121.00101,1,672024,682298,-
401,BUMA.1121.00001,1,2220047,2230317,-
401,BUMA.1121.00038,1,1279346,1289614,-
401,BUMA.1121.00068,1,566720,576990,+
401,BUMA.1121.00099,1,525281,535507,-
